cohort,run_key,solution_id,is_representative,decision_hash,F1,F2,F3,F3_key,min_satisfaction,total_satisfaction,zero_service_ratio,remaining_supply,cumulative_min_service_shortfall_hours
historical_S025,S025:i101:nsga2_ls:s1060000:r0:09278e7b2cfa,p0004,False,49e25f420e7ced39,3.8000240039701447,3537.088588350083,-0.8999999999998044,-90000000,0.8999999999998044,0.8999999999998045,0.0,2.2156143586471444e-10,37.846913580250046
historical_S025,S025:i101:nsga2_ls:s1060001:r1:197ce3161490,p0001,True,01c9fc69dd180fac,3.8141429131967914,3479.864306298446,-0.8999999999997318,-90000000,0.8999999999997318,0.8999999999997319,0.0,3.036433326997212e-10,47.60000000000429
historical_S025,S025:i101:nsga2_ls:s1060001:r1:197ce3161490,p0002,False,a5464f41238fcf00,3.817708976931251,3350.331451148805,-0.8999999999999223,-90000000,0.8999999999999223,0.8999999999999224,0.0,8.799361239653081e-11,42.87753922388188
historical_S025,S025:i101:nsga2_ls:s1060001:r1:197ce3161490,p0003,False,392caeb454d9c839,3.868583408882829,3234.481900041018,-0.8999999999998799,-90000000,0.8999999999998799,0.89999999999988,0.0,1.3601209047919838e-10,41.83082976674841
historical_S025,S025:i101:nsga2_ls:s1060001:r1:197ce3161490,p0004,False,50ad11997661927a,3.8801404937939243,3172.3091565341274,-0.8999999999998306,-90000000,0.8999999999998306,0.8999999999998307,0.0,1.9183232780051185e-10,41.77398387780183
historical_S025,S025:i101:nsga2_ls:s1060001:r1:197ce3161490,p0005,False,a614bd3c7d1ee2ba,3.906369666042279,3144.6226519237334,-0.8999999999999155,-90000000,0.8999999999999155,0.8999999999999155,0.0,9.582379334460711e-11,45.36964592911656
historical_S025,S025:i101:nsga2_ls:s1060001:r1:197ce3161490,p0006,False,6291d96e167cc283,3.970285382003471,3071.4963372398097,-0.8999999999999773,-90000000,0.8999999999999773,0.8999999999999773,0.0,2.5934809855243657e-11,40.65555555555592
historical_S025,S025:i101:nsga2_ls:s1060001:r1:197ce3161490,p0007,False,c87c1d7440068772,3.8182737252790933,3329.3725520593116,-0.899999999999773,-90000000,0.899999999999773,0.8999999999997731,0.0,2.5707436179800425e-10,43.7198605517403
historical_S025,S025:i101:nsga2_ls:s1060001:r1:197ce3161490,p0008,False,76847b3e5e7cc615,3.9448225468178904,3133.298921302199,-0.8999999999998304,-90000000,0.8999999999998304,0.8999999999998304,0.0,1.9208812318538548e-10,45.42434252003559
historical_S025,S025:i101:nsga2_ls:s1060001:r1:197ce3161490,p0009,False,8bd54b995b5f750c,3.858242661632914,3328.309356206508,-0.8999999999999247,-90000000,0.8999999999999247,0.8999999999999247,0.0,8.543565854779445e-11,42.36257001719939
historical_S025,S025:i101:nsga2_ls:s1060001:r1:197ce3161490,p0010,False,b291c89a0963583e,3.8685838454060564,3197.300733997062,-0.899999999999953,-90000000,0.899999999999953,0.8999999999999531,0.0,5.3297810609365115e-11,39.90714907244019
historical_S025,S025:i101:nsga2_ls:s1060002:r2:c3add9745d62,p0001,False,f8b0886f287702ea,3.915239986260351,3172.9115874919225,-0.8999999999999492,-90000000,0.8999999999999492,0.8999999999999493,0.0,5.7625015870144125e-11,40.11655629139155
historical_S025,S025:i101:nsga2_ls:s1060002:r2:c3add9745d62,p0002,True,7884c5e5eb59f981,3.804114699186192,3220.770691148138,-0.8999999999999148,-90000000,0.8999999999999148,0.8999999999999149,0.0,9.660539035394322e-11,38.799009489013756
