decision_id,period,damage_id,u,v,progress,allowed_vehicle_count,allowed_vehicle_types,threshold_sensitive_edge
random_17,8,5,17,19,0.4166666666666667,1,1,True
random_17,8,6,17,22,1.0,4,1|2|3|4,False
random_17,8,7,18,25,1.0,4,1|2|3|4,False
random_17,8,8,22,24,0.0,0,,False
random_17,8,9,24,30,1.0,4,1|2|3|4,False
random_17,8,10,26,28,1.0,4,1|2|3|4,False
random_17,8,11,26,34,1.0,4,1|2|3|4,False
random_17,8,12,28,29,1.0,4,1|2|3|4,False
random_17,8,13,33,34,1.0,4,1|2|3|4,False
random_17,8,14,34,35,1.0,4,1|2|3|4,False
random_17,8,15,36,37,1.0,4,1|2|3|4,False
random_17,9,0,1,17,1.0,4,1|2|3|4,False
random_17,9,1,4,5,1.0,4,1|2|3|4,False
random_17,9,2,11,12,1.0,4,1|2|3|4,False
random_17,9,3,11,18,1.0,4,1|2|3|4,False
random_17,9,4,13,14,1.0,4,1|2|3|4,False
random_17,9,5,17,19,0.8611111111111112,4,1|2|3|4,False
random_17,9,6,17,22,1.0,4,1|2|3|4,False
random_17,9,7,18,25,1.0,4,1|2|3|4,False
random_17,9,8,22,24,0.0,0,,False
random_17,9,9,24,30,1.0,4,1|2|3|4,False
random_17,9,10,26,28,1.0,4,1|2|3|4,False
random_17,9,11,26,34,1.0,4,1|2|3|4,False
random_17,9,12,28,29,1.0,4,1|2|3|4,False
random_17,9,13,33,34,1.0,4,1|2|3|4,False
random_17,9,14,34,35,1.0,4,1|2|3|4,False
random_17,9,15,36,37,1.0,4,1|2|3|4,False
random_18,1,0,1,17,0.0,0,,False
random_18,1,1,4,5,0.0,0,,False
random_18,1,2,11,12,0.0,0,,False
random_18,1,3,11,18,0.0,0,,False
random_18,1,4,13,14,0.0,0,,False
random_18,1,5,17,19,0.0,0,,False
random_18,1,6,17,22,0.0,0,,False
random_18,1,7,18,25,0.0,0,,False
random_18,1,8,22,24,0.0,0,,False
random_18,1,9,24,30,0.0,0,,False
random_18,1,10,26,28,0.0,0,,False
random_18,1,11,26,34,0.0,0,,False
random_18,1,12,28,29,0.0,0,,False
random_18,1,13,33,34,0.0,0,,False
random_18,1,14,34,35,0.0,0,,False
random_18,1,15,36,37,0.0,0,,False
random_18,2,0,1,17,0.5333333333333333,2,1|2,True
random_18,2,1,4,5,0.0,0,,False
random_18,2,2,11,12,0.0,0,,False
random_18,2,3,11,18,1.0,4,1|2|3|4,False
random_18,2,4,13,14,0.6666666666666666,2,1|2,True
random_18,2,5,17,19,0.0,0,,False
random_18,2,6,17,22,0.0,0,,False
random_18,2,7,18,25,0.0,0,,False
random_18,2,8,22,24,0.0,0,,False
random_18,2,9,24,30,0.3333333333333333,1,1,True
random_18,2,10,26,28,0.0,0,,False
random_18,2,11,26,34,0.0,0,,False
random_18,2,12,28,29,0.0,0,,False
random_18,2,13,33,34,1.0,4,1|2|3|4,False
random_18,2,14,34,35,0.0,0,,False
random_18,2,15,36,37,0.0,0,,False
random_18,3,0,1,17,1.0,4,1|2|3|4,False
random_18,3,1,4,5,0.0,0,,False
random_18,3,2,11,12,0.0,0,,False
random_18,3,3,11,18,1.0,4,1|2|3|4,False
random_18,3,4,13,14,1.0,4,1|2|3|4,False
random_18,3,5,17,19,0.0,0,,False
random_18,3,6,17,22,0.0,0,,False
random_18,3,7,18,25,0.0,0,,False
random_18,3,8,22,24,0.0,0,,False
random_18,3,9,24,30,1.0,4,1|2|3|4,False
random_18,3,10,26,28,0.08333333333333333,0,,False
random_18,3,11,26,34,0.22857142857142856,0,,False
random_18,3,12,28,29,0.0,0,,False
random_18,3,13,33,34,1.0,4,1|2|3|4,False
random_18,3,14,34,35,0.0,0,,False
random_18,3,15,36,37,0.0,0,,False
random_18,4,0,1,17,1.0,4,1|2|3|4,False
random_18,4,1,4,5,0.0,0,,False
random_18,4,2,11,12,0.0,0,,False
random_18,4,3,11,18,1.0,4,1|2|3|4,False
random_18,4,4,13,14,1.0,4,1|2|3|4,False
random_18,4,5,17,19,0.0,0,,False
random_18,4,6,17,22,0.0,0,,False
random_18,4,7,18,25,0.0,0,,False
random_18,4,8,22,24,0.0,0,,False
random_18,4,9,24,30,1.0,4,1|2|3|4,False
random_18,4,10,26,28,0.75,3,1|2|3,True
random_18,4,11,26,34,0.6857142857142857,2,1|2,True
random_18,4,12,28,29,0.0,0,,False
random_18,4,13,33,34,1.0,4,1|2|3|4,False
random_18,4,14,34,35,0.0,0,,False
random_18,4,15,36,37,0.0,0,,False
random_18,5,0,1,17,1.0,4,1|2|3|4,False
random_18,5,1,4,5,0.0,0,,False
random_18,5,2,11,12,0.0,0,,False
random_18,5,3,11,18,1.0,4,1|2|3|4,False
random_18,5,4,13,14,1.0,4,1|2|3|4,False
random_18,5,5,17,19,0.0,0,,False
random_18,5,6,17,22,0.0,0,,False
random_18,5,7,18,25,0.0,0,,False
random_18,5,8,22,24,0.0,0,,False
random_18,5,9,24,30,1.0,4,1|2|3|4,False
random_18,5,10,26,28,1.0,4,1|2|3|4,False
random_18,5,11,26,34,1.0,4,1|2|3|4,False
random_18,5,12,28,29,0.0,0,,False
random_18,5,13,33,34,1.0,4,1|2|3|4,False
random_18,5,14,34,35,0.6666666666666666,2,1|2,True
random_18,5,15,36,37,0.45454545454545453,1,1,True
random_18,6,0,1,17,1.0,4,1|2|3|4,False
random_18,6,1,4,5,0.0,0,,False
random_18,6,2,11,12,1.0,4,1|2|3|4,False
random_18,6,3,11,18,1.0,4,1|2|3|4,False
random_18,6,4,13,14,1.0,4,1|2|3|4,False
random_18,6,5,17,19,0.0,0,,False
random_18,6,6,17,22,0.3333333333333333,1,1,True
random_18,6,7,18,25,0.0,0,,False
random_18,6,8,22,24,0.0,0,,False
random_18,6,9,24,30,1.0,4,1|2|3|4,False
random_18,6,10,26,28,1.0,4,1|2|3|4,False
random_18,6,11,26,34,1.0,4,1|2|3|4,False
random_18,6,12,28,29,0.8333333333333334,4,1|2|3|4,False
random_18,6,13,33,34,1.0,4,1|2|3|4,False
random_18,6,14,34,35,1.0,4,1|2|3|4,False
random_18,6,15,36,37,1.0,4,1|2|3|4,False
random_18,7,0,1,17,1.0,4,1|2|3|4,False
random_18,7,1,4,5,0.0,0,,False
random_18,7,2,11,12,1.0,4,1|2|3|4,False
random_18,7,3,11,18,1.0,4,1|2|3|4,False
random_18,7,4,13,14,1.0,4,1|2|3|4,False
random_18,7,5,17,19,0.1388888888888889,0,,False
random_18,7,6,17,22,1.0,4,1|2|3|4,False
random_18,7,7,18,25,1.0,4,1|2|3|4,False
random_18,7,8,22,24,0.0,0,,False
random_18,7,9,24,30,1.0,4,1|2|3|4,False
random_18,7,10,26,28,1.0,4,1|2|3|4,False
random_18,7,11,26,34,1.0,4,1|2|3|4,False
random_18,7,12,28,29,1.0,4,1|2|3|4,False
random_18,7,13,33,34,1.0,4,1|2|3|4,False
random_18,7,14,34,35,1.0,4,1|2|3|4,False
random_18,7,15,36,37,1.0,4,1|2|3|4,False
random_18,8,0,1,17,1.0,4,1|2|3|4,False
random_18,8,1,4,5,0.0,0,,False
random_18,8,2,11,12,1.0,4,1|2|3|4,False
random_18,8,3,11,18,1.0,4,1|2|3|4,False
random_18,8,4,13,14,1.0,4,1|2|3|4,False
random_18,8,5,17,19,0.5833333333333334,2,1|2,True
random_18,8,6,17,22,1.0,4,1|2|3|4,False
random_18,8,7,18,25,1.0,4,1|2|3|4,False
random_18,8,8,22,24,0.0,0,,False
random_18,8,9,24,30,1.0,4,1|2|3|4,False
random_18,8,10,26,28,1.0,4,1|2|3|4,False
random_18,8,11,26,34,1.0,4,1|2|3|4,False
random_18,8,12,28,29,1.0,4,1|2|3|4,False
random_18,8,13,33,34,1.0,4,1|2|3|4,False
random_18,8,14,34,35,1.0,4,1|2|3|4,False
random_18,8,15,36,37,1.0,4,1|2|3|4,False
random_18,9,0,1,17,1.0,4,1|2|3|4,False
random_18,9,1,4,5,0.0,0,,False
random_18,9,2,11,12,1.0,4,1|2|3|4,False
random_18,9,3,11,18,1.0,4,1|2|3|4,False
random_18,9,4,13,14,1.0,4,1|2|3|4,False
random_18,9,5,17,19,1.0,4,1|2|3|4,False
random_18,9,6,17,22,1.0,4,1|2|3|4,False
random_18,9,7,18,25,1.0,4,1|2|3|4,False
random_18,9,8,22,24,0.037037037037037035,0,,False
random_18,9,9,24,30,1.0,4,1|2|3|4,False
random_18,9,10,26,28,1.0,4,1|2|3|4,False
random_18,9,11,26,34,1.0,4,1|2|3|4,False
random_18,9,12,28,29,1.0,4,1|2|3|4,False
random_18,9,13,33,34,1.0,4,1|2|3|4,False
random_18,9,14,34,35,1.0,4,1|2|3|4,False
random_18,9,15,36,37,1.0,4,1|2|3|4,False
